feature_a,feature_b,spearman_rho,abs_rho,n
v1_raw_second_largest_component_fraction,v1_raw_pred_to_gt_vol_ratio,0.4551473654591236,0.4551473654591236,526
v1_raw_second_largest_component_fraction,v2_raw_n_components_ge100,0.45426842167279174,0.45426842167279174,526
kin_first_post_s,kin_fg_max_enh,-0.4541332180118394,0.4541332180118394,526
kin_ring_first_post_s,kin_fg_max_enh,-0.4541332180118394,0.4541332180118394,526
kin_gt_first_post_s,kin_fg_max_enh,-0.4541332180118394,0.4541332180118394,526
kin_fg_first_post_s,kin_fg_max_enh,-0.4541332180118394,0.4541332180118394,526
kin_early_dev_s,kin_fg_max_enh,-0.45397869135904606,0.45397869135904606,526
early_dev_s,kin_fg_max_enh,-0.45397869135904606,0.45397869135904606,526
v2_raw_n_components_ge100,v2_raw_second_largest_component_fraction,0.4513862804675107,0.4513862804675107,526
v2_raw_n_components_ge50,kin_selected_max_enh,0.45131943041865735,0.45131943041865735,525
v1_raw_second_largest_component_fraction,v2_raw_theoretical_max_dice_by_volume_ratio,-0.4490698170596584,0.4490698170596584,526
v2_raw_second_largest_component_fraction,v2_raw_pred_to_gt_vol_ratio,0.4488304454616386,0.4488304454616386,526
kin_fg_auc_enh,kin_fg_washout_index,0.44772433060579386,0.44772433060579386,526
v1_small100_pred_to_gt_vol_ratio,v2_raw_dice_gap_to_volume_bound,-0.4476431524406647,0.4476431524406647,526
v2_raw_second_largest_component_fraction,v1_small50_pred_to_gt_vol_ratio,0.446590840923638,0.446590840923638,526
v2_raw_largest_component_fraction,v1_raw_pred_to_gt_vol_ratio,-0.44653155460638816,0.44653155460638816,526
v1_small50_pred_to_gt_vol_ratio,v2_raw_dice_gap_to_volume_bound,-0.44590760528423323,0.44590760528423323,526
v1_raw_n_components_ge50,v2_small50_pred_vol_cm3,0.4457354612060026,0.4457354612060026,526
v1_raw_second_largest_component_fraction,v1_small50_pred_to_gt_vol_ratio,0.44507512314382386,0.44507512314382386,526
v2_raw_second_largest_component_fraction,v1_small100_pred_to_gt_vol_ratio,0.4450178982423338,0.4450178982423338,526
kin_ring_max_enh,kin_selected_max_enh,0.4442866679658831,0.4442866679658831,525
v1_raw_n_components_ge50,kin_selected_max_enh,0.44425387576880426,0.44425387576880426,525
v2_raw_pred_to_gt_vol_ratio,v2_raw_dice_gap_to_volume_bound,-0.44384165440983214,0.44384165440983214,526
v1_raw_second_largest_component_fraction,v1_small100_pred_to_gt_vol_ratio,0.44275982341912606,0.44275982341912606,526
v1_raw_pred_vol_cm3,v2_raw_n_components_ge100,0.44142587971903713,0.44142587971903713,526
kin_gt_auc_enh_norm,kin_gt_washout_index,0.43903221724788505,0.43903221724788505,526
v2_raw_second_largest_component_fraction,v2_small50_pred_to_gt_vol_ratio,0.43895197622775345,0.43895197622775345,526
v1_raw_n_components_ge50,v2_small100_pred_vol_cm3,0.43859249647436926,0.43859249647436926,526
v1_raw_second_largest_component_fraction,v2_raw_pred_to_gt_vol_ratio,0.4379313280567961,0.4379313280567961,526
kin_gt_auc_enh_norm,kin_fg_auc_enh_norm,0.4370692439860772,0.4370692439860772,526
v1_raw_n_components_ge100,v2_raw_second_largest_component_fraction,0.4369977226237848,0.4369977226237848,526
v1_raw_largest_component_fraction,v1_raw_pred_to_gt_vol_ratio,-0.4367195454165967,0.4367195454165967,526
v2_lcc_dice_utilization_of_volume_bound,v1_raw_dice_gap_to_volume_bound,-0.43669435264527784,0.43669435264527784,526
v2_raw_second_largest_component_fraction,v2_small100_pred_to_gt_vol_ratio,0.43654127418169525,0.43654127418169525,526
kin_ring_auc_enh_norm,kin_selected_max_enh,0.4361096483408039,0.4361096483408039,525
v1_raw_pred_to_gt_vol_ratio,v2_raw_dice_gap_to_volume_bound,-0.43382028783548254,0.43382028783548254,526
kin_tumor_to_ring_auc_norm_diff,kin_selected_max_enh,0.43234368974710896,0.43234368974710896,525
v2_raw_largest_component_fraction,v2_raw_pred_to_gt_vol_ratio,-0.4315199952175154,0.4315199952175154,526
v1_small50_pred_vol_cm3,v2_raw_n_components_ge100,0.43064260893694084,0.43064260893694084,526
kin_n_components,log_gt_vol_cm3,0.4303257194077377,0.4303257194077377,526
v2_raw_n_components,log_gt_vol_cm3,0.4303257194077377,0.4303257194077377,526
gt_vol_cm3,kin_n_components,0.4303257194077376,0.4303257194077376,526
gt_vol_cm3,v2_raw_n_components,0.4303257194077376,0.4303257194077376,526
v2_raw_largest_component_fraction,v1_small50_pred_to_gt_vol_ratio,-0.42890554283776555,0.42890554283776555,526
kin_gt_auc_enh,kin_fg_auc_enh,0.4286495974570375,0.4286495974570375,526
v1_raw_second_largest_component_fraction,v2_small50_pred_to_gt_vol_ratio,0.42795861089437615,0.42795861089437615,526
kin_gt_auc_enh_norm,kin_fg_max_enh,0.4275679313795922,0.4275679313795922,526
v1_small100_pred_vol_cm3,v2_raw_n_components_ge100,0.42582123389353177,0.42582123389353177,526
v1_raw_second_largest_component_fraction,v2_small100_pred_to_gt_vol_ratio,0.4252889125722655,0.4252889125722655,526
kin_tumor_to_ring_max_enh_diff,kin_gt_auc_enh,0.42486722936445515,0.42486722936445515,526
v2_raw_largest_component_fraction,v1_small100_pred_to_gt_vol_ratio,-0.42412825304290735,0.42412825304290735,526
v1_lcc_pred_to_gt_vol_ratio,log_gt_vol_cm3,-0.42278866262560466,0.42278866262560466,526
gt_vol_cm3,v1_lcc_pred_to_gt_vol_ratio,-0.42278866262560466,0.42278866262560466,526
v1_raw_pred_vol_cm3,v1_raw_n_components_ge100,0.4226702086543709,0.4226702086543709,526
v2_raw_pred_vol_cm3,v2_raw_n_components_ge100,0.4195264960464148,0.4195264960464148,526
v1_raw_largest_component_fraction,v1_small50_pred_to_gt_vol_ratio,-0.4175736105800103,0.4175736105800103,526
gt_vol_cm3,v1_raw_n_components,0.416331315361172,0.416331315361172,526
v1_raw_n_components,log_gt_vol_cm3,0.416331315361172,0.416331315361172,526
v1_raw_largest_component_fraction,v2_raw_pred_to_gt_vol_ratio,-0.41342818594382436,0.41342818594382436,526
v2_raw_largest_component_fraction,v2_small50_pred_to_gt_vol_ratio,-0.4129559568215855,0.4129559568215855,526
v1_raw_largest_component_fraction,v1_small100_pred_to_gt_vol_ratio,-0.4115619450282259,0.4115619450282259,526
v1_small50_pred_vol_cm3,v1_raw_n_components_ge100,0.4110463937362074,0.4110463937362074,526
v2_lcc_pred_to_gt_vol_ratio,log_gt_vol_cm3,-0.40811154732959054,0.40811154732959054,526
gt_vol_cm3,pred_to_gt_vol_ratio,-0.40811154732959054,0.40811154732959054,526
gt_vol_cm3,v2_lcc_pred_to_gt_vol_ratio,-0.40811154732959054,0.40811154732959054,526
log_gt_vol_cm3,pred_to_gt_vol_ratio,-0.40811154732959054,0.40811154732959054,526
v2_small50_pred_vol_cm3,v2_raw_n_components_ge100,0.4081038977925459,0.4081038977925459,526
kin_gt_auc_enh_norm,kin_gt_late_slope,-0.40742144771493405,0.40742144771493405,283
v2_raw_largest_component_fraction,v2_small100_pred_to_gt_vol_ratio,-0.40695938083316235,0.40695938083316235,526
v1_small100_pred_vol_cm3,v1_raw_n_components_ge100,0.4058107565297322,0.4058107565297322,526
v1_lcc_pred_vol_cm3,v2_raw_n_components_ge50,0.40554988220913224,0.40554988220913224,526
v2_small100_pred_vol_cm3,v2_raw_n_components_ge100,0.4025922665746527,0.4025922665746527,526
kin_tumor_to_fg_max_enh_diff,kin_gt_late_slope,-0.3986415296530707,0.3986415296530707,283
early_dev_s,kin_gt_auc_enh,0.39835462105230063,0.39835462105230063,526
kin_early_dev_s,kin_gt_auc_enh,0.39835462105230063,0.39835462105230063,526
kin_gt_auc_enh,kin_fg_first_post_s,0.39809644445150216,0.39809644445150216,526
kin_first_post_s,kin_gt_auc_enh,0.39809644445150216,0.39809644445150216,526
kin_gt_auc_enh,kin_ring_first_post_s,0.39809644445150216,0.39809644445150216,526
kin_gt_first_post_s,kin_gt_auc_enh,0.39809644445150216,0.39809644445150216,526
v1_raw_largest_component_fraction,v2_small50_pred_to_gt_vol_ratio,-0.39497191836381307,0.39497191836381307,526
v1_raw_n_components_ge100,v2_raw_pred_vol_cm3,0.39495326902955963,0.39495326902955963,526
v2_raw_n_components_ge100,kin_selected_max_enh,0.3907951647536358,0.3907951647536358,525
v1_raw_n_components_ge100,kin_selected_max_enh,0.3902088579206044,0.3902088579206044,525
v1_raw_largest_component_fraction,v2_small100_pred_to_gt_vol_ratio,-0.3889524194321418,0.3889524194321418,526
v2_raw_n_components_ge100,v1_raw_theoretical_max_dice_by_volume_ratio,-0.38506561218536745,0.38506561218536745,526
v1_raw_n_components_ge100,v2_small50_pred_vol_cm3,0.3832552733186199,0.3832552733186199,526
kin_gt_max_enh,kin_gt_washout_index,0.3818358752195921,0.3818358752195921,526
kin_gt_auc_enh,kin_gt_washout_index,0.3811819878496183,0.3811819878496183,526
v2_lcc_pred_vol_cm3,v2_raw_n_components_ge50,0.3811327693041726,0.3811327693041726,526
v1_raw_n_components_ge100,v2_small100_pred_vol_cm3,0.37741789214210825,0.37741789214210825,526
kin_tumor_to_ring_max_enh_diff,kin_gt_late_slope,-0.37520105975299956,0.37520105975299956,283
kin_tumor_to_fg_max_enh_diff,kin_selected_max_enh,0.3742381132059825,0.3742381132059825,525
v1_lcc_pred_vol_cm3,v1_raw_n_components_ge50,0.37420429098606717,0.37420429098606717,526
v2_raw_n_components_ge100,v2_raw_theoretical_max_dice_by_volume_ratio,-0.3738168439290175,0.3738168439290175,526
v1_raw_n_components_ge100,v1_raw_theoretical_max_dice_by_volume_ratio,-0.37221498907741174,0.37221498907741174,526
v2_raw_dice_gap_to_volume_bound,v1_lcc_theoretical_max_dice_by_volume_ratio,0.3682468174317439,0.3682468174317439,526
v1_raw_dice_gap_to_volume_bound,v1_lcc_theoretical_max_dice_by_volume_ratio,0.3667211223996529,0.3667211223996529,526
v1_raw_n_components_ge50,v1_raw_second_largest_component_fraction,0.3661267949110234,0.3661267949110234,526
v2_raw_n_components_ge50,v1_raw_theoretical_max_dice_by_volume_ratio,-0.36546120420346184,0.36546120420346184,526
kin_gt_max_enh,kin_fg_max_enh,0.3647810003432257,0.3647810003432257,526
kin_gt_auc_enh,kin_ring_auc_enh_norm,0.3607449131989359,0.3607449131989359,526
kin_gt_max_enh,kin_fg_auc_enh_norm,0.3545102024619488,0.3545102024619488,526
kin_tumor_to_ring_max_enh_diff,kin_selected_max_enh,0.35449942157224545,0.35449942157224545,525
v1_raw_n_components_ge50,v2_lcc_pred_vol_cm3,0.35303421103110755,0.35303421103110755,526
v2_raw_n_components_ge50,v2_raw_theoretical_max_dice_by_volume_ratio,-0.3528938085599896,0.3528938085599896,526
kin_gt_auc_enh,kin_ring_max_enh,0.35214485156260467,0.35214485156260467,526
kin_tumor_to_ring_auc_norm_diff,kin_gt_late_slope,-0.35205178896853034,0.35205178896853034,283
v1_raw_second_largest_component_fraction,v2_raw_n_components_ge50,0.3504623985084618,0.3504623985084618,526
v1_raw_n_components_ge50,v1_raw_theoretical_max_dice_by_volume_ratio,-0.3495994694746702,0.3495994694746702,526
v1_raw_n_components_ge100,v2_raw_theoretical_max_dice_by_volume_ratio,-0.3484823214064392,0.3484823214064392,526
v1_lcc_pred_to_gt_vol_ratio,v1_raw_dice_utilization_of_volume_bound,0.34699876706524585,0.34699876706524585,526
pred_to_gt_vol_ratio,v1_raw_dice_utilization_of_volume_bound,0.3461859075920972,0.3461859075920972,526
v2_lcc_pred_to_gt_vol_ratio,v1_raw_dice_utilization_of_volume_bound,0.3461859075920972,0.3461859075920972,526
v2_raw_dice_gap_to_volume_bound,v2_lcc_theoretical_max_dice_by_volume_ratio,0.3458440930646759,0.3458440930646759,526
v2_raw_n_components_ge50,v2_raw_second_largest_component_fraction,0.3444488344014481,0.3444488344014481,526
v2_raw_largest_component_fraction,kin_n_components,-0.34264053978649683,0.34264053978649683,526
v2_raw_n_components,v2_raw_largest_component_fraction,-0.34264053978649683,0.34264053978649683,526
late_dev_s,kin_fg_late_slope,0.3413720926851077,0.3413720926851077,340
kin_late_dev_s,kin_fg_late_slope,0.3413720926851077,0.3413720926851077,340
v2_raw_n_components,v1_raw_theoretical_max_dice_by_volume_ratio,-0.3402104738083204,0.3402104738083204,526
kin_n_components,v1_raw_theoretical_max_dice_by_volume_ratio,-0.3402104738083204,0.3402104738083204,526
kin_late_dev_s,kin_gt_auc_enh,0.3395115928714905,0.3395115928714905,526
late_dev_s,kin_gt_auc_enh,0.3395115928714905,0.3395115928714905,526
v2_raw_n_components,v2_raw_theoretical_max_dice_by_volume_ratio,-0.33945161674118024,0.33945161674118024,526
kin_n_components,v2_raw_theoretical_max_dice_by_volume_ratio,-0.33945161674118024,0.33945161674118024,526
v1_raw_n_components,v2_raw_largest_component_fraction,-0.33748332453105584,0.33748332453105584,526
v1_raw_n_components,v1_raw_theoretical_max_dice_by_volume_ratio,-0.33659439115169704,0.33659439115169704,526
v1_raw_n_components,v1_raw_largest_component_fraction,-0.336447369379479,0.336447369379479,526
v1_raw_largest_component_fraction,v1_lcc_dice_utilization_of_volume_bound,0.3362974030909786,0.3362974030909786,526
v1_raw_n_components_ge50,v2_raw_second_largest_component_fraction,0.33506252184315755,0.33506252184315755,526
kin_gt_auc_enh_norm,kin_ring_auc_enh,0.33442409712566495,0.33442409712566495,526
v1_raw_pred_vol_cm3,kin_selected_max_enh,0.3322731174146145,0.3322731174146145,525
kin_gt_auc_enh,kin_selected_max_enh,0.32825231889406276,0.32825231889406276,525
v1_small50_pred_vol_cm3,kin_selected_max_enh,0.32787233954331163,0.32787233954331163,525
v1_raw_n_components_ge50,v2_raw_theoretical_max_dice_by_volume_ratio,-0.3277425428180648,0.3277425428180648,526
v1_raw_n_components,v2_raw_theoretical_max_dice_by_volume_ratio,-0.3277152820915666,0.3277152820915666,526
v2_raw_largest_component_fraction,v1_lcc_dice_utilization_of_volume_bound,0.32714608544625934,0.32714608544625934,526
v1_small100_pred_vol_cm3,kin_selected_max_enh,0.3259093340409917,0.3259093340409917,525
v1_lcc_pred_to_gt_vol_ratio,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.3259048429871151,0.3259048429871151,526
v2_lcc_theoretical_max_dice_by_volume_ratio,v1_raw_dice_gap_to_volume_bound,0.325262423379753,0.325262423379753,526
v2_raw_pred_vol_cm3,kin_selected_max_enh,0.32367224915101733,0.32367224915101733,525
log_gt_vol_cm3,v1_raw_theoretical_max_dice_by_volume_ratio,0.3235843484947027,0.3235843484947027,526
gt_vol_cm3,v1_raw_theoretical_max_dice_by_volume_ratio,0.3235843484947027,0.3235843484947027,526
kin_tumor_to_ring_auc_norm_diff,kin_gt_washout_index,0.32297393988789136,0.32297393988789136,526
v2_raw_largest_component_fraction,v2_lcc_dice_utilization_of_volume_bound,0.3226187102939676,0.3226187102939676,526
v1_lcc_pred_vol_cm3,v2_raw_n_components_ge100,0.32149745973069926,0.32149745973069926,526
v1_raw_largest_component_fraction,kin_n_components,-0.31940374764357327,0.31940374764357327,526
v1_raw_largest_component_fraction,v2_raw_n_components,-0.31940374764357327,0.31940374764357327,526
v2_small50_pred_vol_cm3,kin_selected_max_enh,0.31906282264451363,0.31906282264451363,525
v2_lcc_pred_to_gt_vol_ratio,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.3182916223032817,0.3182916223032817,526
pred_to_gt_vol_ratio,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.3182916223032817,0.3182916223032817,526
v2_small100_pred_vol_cm3,kin_selected_max_enh,0.3162765009059962,0.3162765009059962,525
v2_raw_n_components_ge100,v1_raw_pred_to_gt_vol_ratio,0.31485692968937745,0.31485692968937745,526
v1_raw_n_components,kin_ring_max_enh,0.3112552340615553,0.3112552340615553,526
v1_raw_largest_component_fraction,log_gt_vol_cm3,0.31086730975966986,0.31086730975966986,526
gt_vol_cm3,v1_raw_largest_component_fraction,0.31086730975966986,0.31086730975966986,526
v1_raw_largest_component_fraction,v2_lcc_dice_utilization_of_volume_bound,0.309541005644077,0.309541005644077,526
v1_raw_n_components_ge100,v1_raw_pred_to_gt_vol_ratio,0.3084266017617242,0.3084266017617242,526
v2_raw_n_components_ge100,v1_small50_pred_to_gt_vol_ratio,0.30832518866990316,0.30832518866990316,526
v1_raw_n_components_ge50,kin_fg_max_enh,0.30760543150281444,0.30760543150281444,526
kin_fg_auc_enh,kin_selected_max_enh,0.3073671378399559,0.3073671378399559,525
pred_to_gt_vol_ratio,v2_raw_dice_utilization_of_volume_bound,0.30708636096026715,0.30708636096026715,526
v2_lcc_pred_to_gt_vol_ratio,v2_raw_dice_utilization_of_volume_bound,0.30708636096026715,0.30708636096026715,526
v1_raw_n_components,kin_ring_auc_enh_norm,0.30622161427184624,0.30622161427184624,526
v2_raw_n_components_ge100,v1_small100_pred_to_gt_vol_ratio,0.3053049547230401,0.3053049547230401,526
v2_raw_largest_component_fraction,log_gt_vol_cm3,0.30435282367577227,0.30435282367577227,526
gt_vol_cm3,v2_raw_largest_component_fraction,0.30435282367577227,0.30435282367577227,526
kin_ring_max_enh,kin_n_components,0.30398566526521625,0.30398566526521625,526
v2_raw_n_components,kin_ring_max_enh,0.30398566526521625,0.30398566526521625,526
kin_early_dev_s,kin_ring_auc_enh,0.3029431122916522,0.3029431122916522,526
early_dev_s,kin_ring_auc_enh,0.3029431122916522,0.3029431122916522,526
kin_gt_first_post_s,kin_ring_auc_enh,0.3027755572444397,0.3027755572444397,526
kin_first_post_s,kin_ring_auc_enh,0.3027755572444397,0.3027755572444397,526
kin_ring_auc_enh,kin_fg_first_post_s,0.3027755572444397,0.3027755572444397,526
kin_ring_first_post_s,kin_ring_auc_enh,0.3027755572444397,0.3027755572444397,526
v1_raw_n_components_ge50,kin_fg_auc_enh_norm,0.30187031714623874,0.30187031714623874,526
v2_raw_n_components,kin_ring_auc_enh_norm,0.3018538071087625,0.3018538071087625,526
kin_ring_auc_enh_norm,kin_n_components,0.3018538071087625,0.3018538071087625,526
v2_raw_n_components_ge50,kin_fg_max_enh,0.301719399947006,0.301719399947006,526
kin_tumor_to_fg_max_enh_diff,kin_gt_washout_index,0.30078067773510003,0.30078067773510003,526
v2_lcc_pred_vol_cm3,v2_raw_n_components_ge100,0.3002871762355433,0.3002871762355433,526
v1_raw_n_components_ge100,v1_small50_pred_to_gt_vol_ratio,0.29996791697828745,0.29996791697828745,526
kin_late_dev_s,kin_fg_washout_index,-0.29972281390455746,0.29972281390455746,526
late_dev_s,kin_fg_washout_index,-0.29972281390455746,0.29972281390455746,526
log_gt_vol_cm3,v1_raw_dice_gap_to_volume_bound,0.2986541634929453,0.2986541634929453,526
gt_vol_cm3,v1_raw_dice_gap_to_volume_bound,0.2986541634929453,0.2986541634929453,526
kin_late_dev_s,kin_gt_auc_enh_norm,-0.2985977445354329,0.2985977445354329,526
late_dev_s,kin_gt_auc_enh_norm,-0.2985977445354329,0.2985977445354329,526
kin_gt_late_slope,kin_selected_max_enh,-0.2981963467815146,0.2981963467815146,282
v1_lcc_pred_vol_cm3,v1_raw_n_components_ge100,0.29747846267753836,0.29747846267753836,526
v2_raw_n_components_ge50,v1_raw_pred_to_gt_vol_ratio,0.29730081075006426,0.29730081075006426,526
v2_raw_n_components_ge100,v2_raw_pred_to_gt_vol_ratio,0.2965489534583311,0.2965489534583311,526
v2_raw_n_components_ge50,kin_fg_auc_enh_norm,0.2964689625509879,0.2964689625509879,526
v1_raw_n_components_ge100,v1_small100_pred_to_gt_vol_ratio,0.2958551147694036,0.2958551147694036,526
v1_lcc_pred_to_gt_vol_ratio,v2_raw_dice_utilization_of_volume_bound,0.2943067060297113,0.2943067060297113,526
v1_raw_pred_to_gt_vol_ratio,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.2934563448831023,0.2934563448831023,526
v2_raw_pred_to_gt_vol_ratio,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.29180869649466556,0.29180869649466556,526
kin_ring_first_post_s,kin_ring_auc_enh_norm,-0.2916772617378069,0.2916772617378069,526
kin_first_post_s,kin_ring_auc_enh_norm,-0.2916772617378069,0.2916772617378069,526
kin_gt_first_post_s,kin_ring_auc_enh_norm,-0.2916772617378069,0.2916772617378069,526
kin_ring_auc_enh_norm,kin_fg_first_post_s,-0.2916772617378069,0.2916772617378069,526
early_dev_s,kin_ring_auc_enh_norm,-0.2916023072408009,0.2916023072408009,526
kin_early_dev_s,kin_ring_auc_enh_norm,-0.2916023072408009,0.2916023072408009,526
kin_late_dev_s,kin_ring_auc_enh,0.29093459760519336,0.29093459760519336,526
late_dev_s,kin_ring_auc_enh,0.29093459760519336,0.29093459760519336,526
v2_raw_n_components_ge50,v1_small50_pred_to_gt_vol_ratio,0.290718837702251,0.290718837702251,526
v1_small50_pred_to_gt_vol_ratio,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.2897826546293729,0.2897826546293729,526
log_gt_vol_cm3,v2_raw_theoretical_max_dice_by_volume_ratio,0.2890532432769502,0.2890532432769502,526
gt_vol_cm3,v2_raw_theoretical_max_dice_by_volume_ratio,0.2890532432769502,0.2890532432769502,526
v2_raw_n_components_ge100,v2_small50_pred_to_gt_vol_ratio,0.2890035361734779,0.2890035361734779,526
v1_small100_pred_to_gt_vol_ratio,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.288903831862685,0.288903831862685,526
v2_small50_pred_to_gt_vol_ratio,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.28872655010734827,0.28872655010734827,526
v2_small100_pred_to_gt_vol_ratio,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.2885361577477796,0.2885361577477796,526
v1_lcc_pred_vol_cm3,kin_selected_max_enh,0.28836725808658586,0.28836725808658586,525
