gt_volume_quintile,method,n_cases,dice_mean,dice_std,dice_median,iou_mean,iou_std,iou_median,precision_mean,precision_std,precision_median,recall_mean,recall_std,recall_median,pred_vol_cm3_mean,pred_vol_cm3_std,pred_vol_cm3_median,gt_vol_cm3_mean,gt_vol_cm3_std,gt_vol_cm3_median,pred_to_gt_vol_ratio_mean,pred_to_gt_vol_ratio_std,pred_to_gt_vol_ratio_median,largest_component_fraction_mean,largest_component_fraction_std,largest_component_fraction_median
Q4,v2_small100,105,0.6174009310807137,0.19805417631962677,0.6716577540106952,0.4736736373598916,0.1936042815131643,0.5056360708534622,0.6089378378525847,0.24820605744412177,0.6222529197538617,0.7340454166997074,0.21149029700686328,0.798502053636144,37.82609498495747,39.499725743953405,27.608644772262775,23.67662325599021,5.635126626829503,22.5538330078125,1.6391578426225952,1.805151154513875,1.2132836475230162,,,
Q4,kin_v1_raw,105,0.60440552077158,0.19574273604836465,0.6444189724467143,,,,0.5745099742236848,0.24365733041316176,0.581508983879035,0.7454889974365898,0.20475871918884989,0.8062925482980681,,,,23.67662325599021,5.635126626829503,22.5538330078125,,,,,,
Q4,kin_v1_lcc,105,0.6240341513121339,0.256140704543146,0.7208702965193565,,,,0.6439390576259298,0.2933829066297358,0.7238712269599719,0.6851378138249797,0.28491654419741896,0.7915437832474298,,,,23.67662325599021,5.635126626829503,22.5538330078125,,,,,,
Q4,kin_v2_raw,105,0.6095093032788294,0.19703188541059172,0.6568765726020287,,,,0.591648672917954,0.24511972107380126,0.603968123562274,0.7369819314775163,0.20937603784730205,0.798598695337038,,,,23.67662325599021,5.635126626829503,22.5538330078125,,,,,,
Q4,kin_v2_lcc,105,0.625316949841823,0.25664874629234713,0.7256115677924135,,,,0.6588664437384038,0.29536455075903767,0.7379282708875977,0.6760487150070088,0.2875259924398756,0.7731870676111463,,,,23.67662325599021,5.635126626829503,22.5538330078125,,,,,,
Q4,kin_v2_kinetic_cc,105,0.23382242703971573,0.3358267520866535,0.0,,,,0.3212167639360235,0.394859496173071,0.0,0.24133418487820216,0.3580610829219869,0.0,,,,23.67662325599021,5.635126626829503,22.5538330078125,,,,,,
Q4,kin_delta_v2_lcc_minus_raw,105,0.01580764656299354,0.12243156418882005,0.0166285542851586,,,,,,,,,,,,,23.67662325599021,5.635126626829503,22.5538330078125,,,,,,
Q4,kin_delta_kineticcc_minus_lcc,105,-0.3914945228021073,0.3950114640841644,-0.4957893386910614,,,,,,,,,,,,,23.67662325599021,5.635126626829503,22.5538330078125,,,,,,
Q4,v1_raw_error_1_minus,105,0.3955944792284199,0.19574273604836465,0.3555810275532857,,,,,,,,,,,,,23.67662325599021,5.635126626829503,22.5538330078125,,,,,,
Q4,v1_lcc_error_1_minus,105,0.37596584868786587,0.2561407045431461,0.2791297034806435,,,,,,,,,,,,,23.67662325599021,5.635126626829503,22.5538330078125,,,,,,
Q4,v1_small50_error_1_minus,105,0.3892659518384491,0.19642566641869216,0.3539885000437816,,,,,,,,,,,,,23.67662325599021,5.635126626829503,22.5538330078125,,,,,,
Q4,v1_small100_error_1_minus,105,0.38750051474137076,0.1965849353877529,0.3504490348993095,,,,,,,,,,,,,23.67662325599021,5.635126626829503,22.5538330078125,,,,,,
Q4,v2_raw_error_1_minus,105,0.39049069672117054,0.19703188541059172,0.3431234273979713,,,,,,,,,,,,,23.67662325599021,5.635126626829503,22.5538330078125,,,,,,
Q4,v2_lcc_error_1_minus,105,0.37468305015817704,0.25664874629234713,0.2743884322075864,,,,,,,,,,,,,23.67662325599021,5.635126626829503,22.5538330078125,,,,,,
Q4,v2_small50_error_1_minus,105,0.38423503204307136,0.197888245411709,0.329592711454946,,,,,,,,,,,,,23.67662325599021,5.635126626829503,22.5538330078125,,,,,,
